"","reviewid","label","genre","title","artist","score","best_new_music","pub_month","pub_year","genre_occurrences","label_count"
"41",22061,"island","experimental","another green world","brian eno",10,0,9,2016,1943,94
"42",22310,"frozen reeds","experimental","femenine","julius eastman",8.9,1,9,2016,1943,1
"43",22398,"milan","experimental","transpecos ost","bryce dessner, aaron dessner",7,0,9,2016,1943,16
"44",22358,"northern spy","experimental","cactus","matthew shipp, bobby kapp",7.6,0,9,2016,1943,30
"45",22300,"rvng intl.","experimental","sunergy","kaitlyn aurelia smith, suzanne ciani",8.4,1,9,2016,1943,46
"46",22305,"deutsche grammophon","experimental","orphe","jhann jhannsson",7.5,0,9,2016,1943,6
"47",22356,"infrequent seams","experimental","rub out the word","steve buscemi, elliott sharp",4.6,0,9,2016,1943,1
"48",22345,"ecm new series","experimental","arvo prt: the deer's cry","vox clamantis",7.4,0,9,2016,1943,2
"49",22327,"death waltz","experimental","twin peaks ost","angelo badalamenti",9,1,9,2016,1943,2
"50",22212,"cbs","experimental","a rainbow in curved air","terry riley",9.1,0,9,2016,1943,2
"51",22212,"columbia","experimental","a rainbow in curved air","terry riley",9.1,0,9,2016,1943,242
"52",22333,"tri angle","experimental","blisters","serpentwithfeet",8,0,9,2016,1943,32
"53",22277,"temporary residence","experimental","92982","william basinski",8.7,1,9,2016,1943,121
"54",22341,"bella union","experimental","killer road","soundwalk collective, patti smith, jesse paris smith",6.6,0,9,2016,1943,57
"55",22341,"sacred bones","experimental","killer road","soundwalk collective, patti smith, jesse paris smith",6.6,0,9,2016,1943,92
"56",22320,"ba da bing!","experimental","trouble","the dead c",7.3,0,8,2016,1943,34
"57",22260,"artoffact","experimental","larva lumps and baby bumps","controlled bleeding",7.4,0,8,2016,1943,1
"58",22249,"erased tapes","experimental","partners","peter broderick",7.6,0,8,2016,1943,19
"59",22258,"new amsterdam","experimental","blade of love","battle trance",7.5,0,8,2016,1943,18
"60",22258,"nna tapes","experimental","blade of love","battle trance",7.5,0,8,2016,1943,11
"61",22233,"thrill jockey","experimental","star core","marielle v. jakobsons",7.8,0,8,2016,1943,320
"62",22270,"sacred bones","experimental","almost holy ost","atticus ross, leopold ross, bobby krlic",7.2,0,8,2016,1943,92
"63",22230,"geographic north","experimental","in summer","jefre cantu-ledesma",8,0,8,2016,1943,1
"64",22203,"orange mountain","experimental","cluster ensemble: plays philip glass","cluster ensemble",8.3,0,8,2016,1943,1
"65",22188,"blue note","experimental","lovers","nels cline",7.6,0,8,2016,1943,30
"66",22145,"technicolour","experimental","the discos of imhotep","hieroglyphic being",8,0,8,2016,1943,4
"67",22162,"thrill jockey","experimental","music inspired by philippe garrels le rvlateur ","mary lattimore, jeff zeigler",6.9,0,8,2016,1943,320
"68",22113,"khannibalism","experimental","let me hang you","william s. burroughs",5.8,0,7,2016,1943,1
"69",22113,"ernest jenning","experimental","let me hang you","william s. burroughs",5.8,0,7,2016,1943,6
"70",22158,"sub rosa","experimental","four meditations / sound geometries","pauline oliveros",7.4,0,7,2016,1943,14
"71",22120,"130701","experimental","centres","ian william craig",8.2,0,7,2016,1943,5
"72",22155,"fragile","experimental","2016 / 1986","wolfgang tillmans",6.9,0,7,2016,1943,1
"73",22103,"break world","experimental","elysia crampton presents: demon city","elysia crampton",8.2,0,7,2016,1943,4
"74",22122,"ylylcyn","experimental","new introductory lectures on the system of transcendental qabala","kel valhaal",3.5,0,7,2016,1943,1
"75",22102,"temporary residence","experimental","stateless","tangents",7.8,0,7,2016,1943,121
"76",22093,"self-released","experimental","entraas","arca",8.1,0,7,2016,1943,475
"77",22097,"true panther","experimental","church ep","kelsey lu",7.6,0,7,2016,1943,40
"78",22088,"dfa","experimental","black bubblegum","eric copeland",7,0,7,2016,1943,89
"79",22086,"erased tapes","experimental","ellis","nils frahm, woodkid",6.3,0,7,2016,1943,19
"80",22076,"cinedelic","experimental","biologia animale e vegetale","egisto macchi",6.9,0,7,2016,1943,1
"81",22082,"leaving","experimental","dream music","sunpath",7.6,0,7,2016,1943,16
"82",22022,"room40","experimental","entities inertias faint beings","david toop",7.5,0,7,2016,1943,19
"83",22030,"editions mego","experimental","its hard for me to say im sorry","jim orourke, fennesz",7.1,0,6,2016,1943,51
"84",22013,"polyvinyl","experimental","the magic","deerhoof",6.9,0,6,2016,1943,135
"85",22038,"modern harmonic","experimental","john cage meets sun ra: the complete concert","john cage, sun ra",7.5,0,6,2016,1943,2
"86",22032,"joyful noise","experimental","libras","saqqara mastabas",6.4,0,6,2016,1943,23
"87",22008,"superior viaduct","experimental","professional sunflow","laraaji, sun araw",6.8,0,6,2016,1943,8
"88",22008,"w.25th","experimental","professional sunflow","laraaji, sun araw",6.8,0,6,2016,1943,1
"89",21882,"thrill jockey","experimental","jackie lynn","jackie lynn",6.9,0,6,2016,1943,320
"90",21885,"proibito","experimental","for those of you who have never (and also those who have)","huerco s.",8.1,0,6,2016,1943,2
"91",21966,"gronland","experimental","movie!","holger czukay",8,0,6,2016,1943,4
"92",21934,"soul jazz","experimental","k.m.t.","africans with mainframes",7.5,0,5,2016,1943,42
"93",21584,"superior viaduct","experimental","four organs / phase patterns","steve reich",7.6,0,5,2016,1943,8
"94",21893,"foom","experimental","pythagorean dream","rhys chatham",7.6,0,5,2016,1943,1
"95",21879,"harvest","experimental","bottomless pit","death grips",8.1,0,5,2016,1943,16
"96",21701,"bureau b","experimental","cluster 71","cluster",8.5,0,5,2016,1943,22
"97",21819,"secretly canadian","experimental","hopelessness","anohni",9,1,5,2016,1943,149
"98",21819,"rough trade","experimental","hopelessness","anohni",9,1,5,2016,1943,145
"99",21801,"cantaloupe","experimental","modernists","alarm will sound",7.6,0,5,2016,1943,13
"100",21781,"northern spy","experimental","interventions","horse lords",7.9,0,4,2016,1943,30
"101",21743,"warp","experimental","the ship","brian eno",8,0,4,2016,1943,239
"102",21806,"new amsterdam","experimental","balter / saunier","ensemble dal niente, deerhoof",7.6,0,4,2016,1943,18
"103",21762,"century media","experimental","bergtatt","ulver",8.7,1,4,2016,1943,26
"104",21814,"easy sound","experimental","delusions of grand fur","rogue wave",5.7,0,4,2016,1943,8
"105",21694,"sacred bones","experimental","lost themes ii","john carpenter",5.6,0,4,2016,1943,92
"106",21807,"audika","experimental","tower of meaning","arthur russell",7,0,4,2016,1943,8
"107",21699,"other people","experimental","become alive ","dave harrington group",6.7,0,4,2016,1943,7
"108",21831,"self-released","experimental","iii :  (imagining the life of pablo)","toyomu",6,0,4,2016,1943,475
"109",21822,"my animal home","experimental","sleep cycle","deakin",7.6,0,4,2016,1943,2
"110",21680,"52hz","experimental","sorrow - a reimagining of gorecki's 3rd symphony","colin stetson",7.8,0,4,2016,1943,1
"111",21703,"arjunamusic","experimental","yyy ep","tyler friedman, samuel rohrer",6,0,4,2016,1943,1
"112",21749,"polyvinyl / bella union","experimental","plays the music of twin peaks","xiu xiu",7.7,0,4,2016,1943,2
"113",21562,"western vinyl","experimental","ears","kaitlyn aurelia smith",8,0,4,2016,1943,52
"114",21635,"4ad","experimental","love streams","tim hecker",8.2,0,4,2016,1943,139
"115",21635,"paper bag","experimental","love streams","tim hecker",8.2,0,4,2016,1943,73
"116",21796,"third worlds","experimental","interview 2016","death grips",7,0,4,2016,1943,6
"117",21535,"firehouse 12","experimental","3 compositions (eemhm) 2011","anthony braxton",8.2,0,3,2016,1943,5
"118",21641,"editions mego","experimental","kouen kyoudai","masami akita & eiko ishibashi",5.1,0,3,2016,1943,51
"119",21737,"young turks","experimental","as ep","amnesia scanner",8.2,0,3,2016,1943,31
"120",21672,"relapse","experimental","gensho","boris, merzbow",5.7,0,3,2016,1943,119
"121",21591,"drag city","experimental","epic jammers and fortunate little ditties","bonnie prince billy, bitchin bajas",7.9,0,3,2016,1943,301
"122",21646,"sacred bones","experimental","compassion","lust for youth",6.2,0,3,2016,1943,92
"123",21753,"no quarter","experimental","the rarity of experience","chris forsyth and the solar motel band",7.7,0,3,2016,1943,25
"124",21632,"light in the attic","experimental","for a reason","lifetones",7.4,0,3,2016,1943,61
"125",21616,"styles upon styles","experimental","the sentence","zach cooper",6,0,3,2016,1943,1
"126",21612,"erased tapes","experimental","transition","immix ensemble & vessel",7,0,3,2016,1943,19
"127",21665,"burger","experimental","glitterbust","glitterbust",7.8,0,3,2016,1943,13
"128",21527,"pias","experimental","varmints","anna meredith",8.4,1,3,2016,1943,32
"129",21527,"moshi moshi","experimental","varmints","anna meredith",8.4,1,3,2016,1943,34
"130",21624,"ghostly","experimental","at the dam","mary lattimore",7.8,0,3,2016,1943,84
"131",21569,"paper bag","experimental","the ridge","sarah neufeld",6.9,0,3,2016,1943,73
"132",21534,"rvng intl.","experimental","zelalem","mikael seifu",7.4,0,3,2016,1943,46
"133",21570,"cantaloupe","experimental","drumkit quartets","glenn kotche, so percussion",6.6,0,2,2016,1943,13
"134",21414,"rvng intl.","experimental","breadwoman & other tales","anna homler, steve moshier",8.1,0,2,2016,1943,46
"135",21467,"drag city","experimental","the heretic's bargain","rangda",7.5,0,2,2016,1943,301
"136",21017,"thrill jockey","experimental","ultimate care ii","matmos",7.8,0,2,2016,1943,320
"137",21333,"domino","experimental","painting with","animal collective",6.2,0,2,2016,1943,284
"138",21419,"new amsterdam","experimental","holographic","daniel wohl",7.7,0,2,2016,1943,18
"139",21456,"house of mythology","experimental","atgclvlsscap","ulver",6.5,0,1,2016,1943,2
"140",21335,"tri angle","experimental","third law","roly porter",8,0,1,2016,1943,32
"141",21407,"light in the attic","experimental","this heat","this heat",9,1,1,2016,1943,61
"142",21406,"thrill jockey","experimental","the catastrophist","tortoise",6.8,0,1,2016,1943,320
"143",21420,"care of editions","experimental","ou","lucrecia dalt",7.6,0,1,2016,1943,1
"144",21369,"third man","experimental","the hateful eight ost","ennio morricone",8,0,1,2016,1943,27
"145",21369,"decca","experimental","the hateful eight ost","ennio morricone",8,0,1,2016,1943,10
"146",21256,"rvng intl.","experimental","city lake","bing & ruth",7.6,0,12,2015,1943,46
"147",21283,"no quarter","experimental","live and unreleased: 1997-2000","laddio bolocko",7.8,0,12,2015,1943,25
"148",21322,"erased tapes","experimental","rivers and streams","lubomyr melnyk",7.2,0,12,2015,1943,19
"149",21286,"southern lord","experimental","kannon ","sunn o)))",6.5,0,12,2015,1943,80
"150",21270,"luaka bop","experimental","my name is","doug hream blunt",6.8,0,11,2015,1943,26
"151",21233,"students of decay","experimental","city of brides","en",7.4,0,11,2015,1943,2
"152",21189,"drag city","experimental","hexadic ii","six organs of admittance",7.8,0,11,2015,1943,301
"153",21231,"mute","experimental","mutant","arca",8.4,1,11,2015,1943,240
"154",21241,"light in the attic","experimental","jodorowskys dune ost","kurt stenzel",8,0,11,2015,1943,61
"155",21135,"city slang","experimental","the miraculous","anna von hausswolff",7.8,0,11,2015,1943,42
"156",21135,"other music","experimental","the miraculous","anna von hausswolff",7.8,0,11,2015,1943,8
"157",21217,"room40","experimental","norberg/apondalifa","tim hecker",7.6,0,11,2015,1943,19
"158",21205,"cantaloupe","experimental","ilimaq","glenn kotche, john luther adams",7.7,0,11,2015,1943,13
"159",21108,"warp","experimental","garden of delete","oneohtrix point never",8.7,1,11,2015,1943,239
"160",21133,"rer","experimental","vertigo","the necks",7.7,0,11,2015,1943,8
"161",21133,"northern spy","experimental","vertigo","the necks",7.7,0,11,2015,1943,30
"162",21133,"fish of milk","experimental","vertigo","the necks",7.7,0,11,2015,1943,1
"163",21177,"eremite","experimental","music for life itself & the interrupters","joshua abrams",7,0,11,2015,1943,4
"164",21131,"new amsterdam","experimental","the source","ted hearne",7,0,11,2015,1943,18
"165",21056,"third man","experimental","i am a problem: mind in pieces","wolf eyes",7.8,0,11,2015,1943,27
"166",21130,"rvng intl.","experimental","we are not the first","hieroglyphic being, j.i.t.u. ahn-sahm-buhl",7.2,0,10,2015,1943,46
"167",21183,"touch","experimental","cardinal","philip jeck",7.6,0,10,2015,1943,34
"168",21174,"thrill jockey","experimental","life","dan friel",7.8,0,10,2015,1943,320
"169",21126,"sacred bones","experimental","lost themes remixed","john carpenter",6.9,0,10,2015,1943,92
"170",21114,"kit","experimental","things that grow","cara stacey",7.1,0,10,2015,1943,1
"171",21077,"dais records","experimental","collapse","drew mcdowall",6.8,0,9,2015,1943,12
"172",20854,"new amsterdam","experimental","unremembered","sarah kirkland snider",7.5,0,9,2015,1943,18
"173",21014,"ninja tune","experimental","edition 1","fennesz, king midas sound",6.7,0,9,2015,1943,132
"174",20987,"deutsche grammophon","experimental","sleep","max richter",7,0,9,2015,1943,6
"175",21002,"tender loving empire","experimental","noctunes","willis earl beal",5.7,0,9,2015,1943,1
"176",21007,"family vineyard","experimental","flying basket","merzbow, jim orourke, akira sakata, chikamorachi",7.1,0,9,2015,1943,16
"177",20931,"erased tapes","experimental","apologues","masayoshi fujita",8.2,0,9,2015,1943,19
"178",20959,"drag city","experimental","automaginary","bitchin bajas, natural information society",7.9,0,8,2015,1943,301
"179",20803,"patient sounds","experimental","no stairway","glassine",7.2,0,8,2015,1943,1
"180",20909,"blackest ever black","experimental","hide before dinner","f ingers",7.7,0,8,2015,1943,17
"181",20871,"blueberry","experimental","american drift","elysia crampton",8.1,0,8,2015,1943,1
"182",20839,"leaving","experimental","lotus collage","laraaji",8,0,8,2015,1943,16
"183",20793,"room40","experimental","fratello mare","mike cooper",6.9,0,8,2015,1943,19
"184",20900,"temporary residence","experimental","cascade / the deluge","william basinski",7.4,0,7,2015,1943,121
"185",20802,"hospital","experimental","risveglio","alessandro cortini",7.2,0,7,2015,1943,3
"186",20814,"irritable hedgehog","experimental","as if to each other...","r. andrew lee",7.4,0,7,2015,1943,1
"187",20811,"denovali","experimental","the soul is the arena","mario diaz de leon",8,0,7,2015,1943,1
"188",20800,"thrill jockey","experimental","lost time","fox millions duo",7,0,7,2015,1943,320
"189",20826,"spectrum spools","experimental","lp","container",7.5,0,7,2015,1943,10
"190",20723,"nonesuch","experimental","one earth, one people, one love: kronos plays terry riley","kronos quartet",8.4,0,6,2015,1943,83
"191",20652,"greenleaf","experimental","high risk","dave douglas",7.6,0,6,2015,1943,2
"192",20748,"drag city","experimental","gazebo effect","s. araw ""trio"" xi",7.5,0,6,2015,1943,301
"193",20671,"erased tapes","experimental","victoria ost","nils frahm",7.2,0,6,2015,1943,19
"194",20698,"thrill jockey","experimental","meridian","evan caminiti",7,0,6,2015,1943,320
"195",20672,"infin","experimental","glass piano","bruce brubaker",7,0,6,2015,1943,5
"196",20638,"sacred bones","experimental","apocalypse, girl","jenny hval",7.9,0,6,2015,1943,92
"197",20568,"audika","experimental","corn","arthur russell",8.3,1,6,2015,1943,8
"198",20563,"nna tapes","experimental","hysteria","drainolith",7.5,0,6,2015,1943,11
"199",20457,"4ad","experimental","platform","holly herndon",8.7,1,5,2015,1943,139
"200",20457,"rvng intl.","experimental","platform","holly herndon",8.7,1,5,2015,1943,46
"201",20548,"music from memory","experimental","i was crossing a bridge","vito ricci",6.8,0,5,2015,1943,3
"202",20486,"brassland","experimental","music for wood and strings","bryce dessner",6.8,0,5,2015,1943,18
"203",20488,"drag city","experimental","simple songs","jim orourke",8.6,1,5,2015,1943,301
"204",20546,"morphine","experimental","brother i prove you wrong","charles cohen",7.6,0,5,2015,1943,1
"205",20463,"profound lore","experimental","frozen niagara falls","prurient",8.5,1,5,2015,1943,74
"206",20526,"recollection grm","experimental","grm works","beatriz ferreyra",7.3,0,5,2015,1943,2
"207",20476,"hands in the dark","experimental","transporteur ep","bitchin bajas",7.7,0,5,2015,1943,2
"208",20537,"posh isolation","experimental","the female form","loke rahbek & puce mary",7.5,0,4,2015,1943,3
"209",20289,"constellation","experimental","never were the way she was","colin stetson, sarah neufeld",7.7,0,4,2015,1943,56
"210",20419,"warp","experimental","commissions ii","oneohtrix point never",8,0,4,2015,1943,239
"211",20430,"megaphone","experimental","batu malablab: suite for prepared piano, flute and electronics","m.c. schmidt",7.8,0,4,2015,1943,1
"212",20430,"knock 'em dead","experimental","batu malablab: suite for prepared piano, flute and electronics","m.c. schmidt",7.8,0,4,2015,1943,1
"213",20471,"erased tapes","experimental","solo","nils frahm",7.3,0,4,2015,1943,19
"214",20409,"software","experimental","sympathy","gabi",8,0,4,2015,1943,25
"215",20427,"milan","experimental","it follows ost","disasterpeace",7.3,0,4,2015,1943,16
"216",20451,"harvest","experimental","jenny death","death grips",8.1,0,3,2015,1943,16
"217",20325,"shelter press","experimental","a readymade ceremony","flicia atkinson",7.7,0,3,2015,1943,4
"218",20261,"profound lore","experimental","a northern meadow","pyramids",8,0,3,2015,1943,74
"219",20312,"buzz","experimental","sallows","anamai",7.1,0,3,2015,1943,4
"220",20278,"editions mego","experimental","behold","oren ambarchi, jim orourke",7.6,0,3,2015,1943,51
"221",20265,"spectrum spools","experimental","music for amplified keyboard instruments","david borden",8,0,3,2015,1943,10
"222",20231,"conspiracy international","experimental","carter tutti plays chris & cosey","carter tutti",7,0,2,2015,1943,1
"223",20210,"affiliates sound","experimental","first light","big noble",6,0,2,2015,1943,1
"224",20074,"drag city","experimental","hexadic","six organs of admittance",7.6,0,2,2015,1943,301
"225",20073,"mexican summer","experimental","a year with 13 moons","jefre cantu-ledesma",7.6,0,2,2015,1943,66
"226",20245,"self-released","experimental","sleeping tapes","jeff bridges",7.8,0,2,2015,1943,475
"227",20145,"transgressive","experimental","africa express presents... terry riley's in c mali","africa express",8.1,0,2,2015,1943,19
"228",20091,"sacred bones","experimental","lost themes","john carpenter",7.6,0,2,2015,1943,92
"229",20118,"die schachtel","experimental","antico adagio","lino capra vaccina",7.9,0,1,2015,1943,5
"230",20084,"western vinyl","experimental","euclid","kaitlyn aurelia smith",7.3,0,1,2015,1943,52
"231",20102,"self-released","experimental","fashion week","death grips",6.6,0,1,2015,1943,475
"232",20037,"rune grammofon","experimental","12","supersilent",7.8,0,12,2014,1943,44
"233",20032,"all saints","experimental","nerve net","brian eno",7.7,0,12,2014,1943,2
"234",19984,"glitterbeat","experimental","fourth world vol. 1: possible musics","brian eno, jon hassell",8.5,0,12,2014,1943,5
"235",19972,"profound lore","experimental","full of hell & merzbow","merzbow, full of hell",5.5,0,12,2014,1943,74
"236",19920,"domino","experimental","different every time","robert wyatt",7.3,0,11,2014,1943,284
"237",19923,"rhino","experimental","sun zoom spark: 1970 to 1972","captain beefheart",8.8,1,11,2014,1943,107
"238",19917,"polyvinyl","experimental","la isla bonita","deerhoof",7.6,0,11,2014,1943,135
"239",19836,"mute","experimental","xen","arca",8.4,1,11,2014,1943,240
"240",19863,"zoo music","experimental","stateless","dirty beaches",7.6,0,11,2014,1943,7
"241",19835,"factory benelux","experimental","sextet","a certain ratio",8.1,0,11,2014,1943,8
"242",19835,"factory","experimental","sextet","a certain ratio",8.1,0,11,2014,1943,5
"243",19887,"rvng intl.","experimental","tomorrow was the golden age","bing & ruth",8.1,0,10,2014,1943,46
"244",19861,"matador","experimental","the best day","thurston moore",7.1,0,10,2014,1943,231
"245",19868,"kranky","experimental","atomos","a winged victory for the sullen",7.3,0,10,2014,1943,170
"246",19868,"erased tapes","experimental","atomos","a winged victory for the sullen",7.3,0,10,2014,1943,19
"247",19871,"sacred bones","experimental","bestial burden","pharmakon",8.4,1,10,2014,1943,92
"248",19880,"editions mego","experimental","trouble","kevin drumm",7.8,0,10,2014,1943,51
"249",19855,"rosary","experimental","v for vaselines","the vaselines",7.3,0,10,2014,1943,2
"250",19911,"blast first petite","experimental","familiar","excepter",7.8,0,10,2014,1943,3
"251",19854,"weird world","experimental","cosmic logic","peaking lights",6.5,0,10,2014,1943,19
"252",19818,"nonesuch","experimental","radio rewrite","steve reich",7.3,0,10,2014,1943,83
"253",19846,"arbutus","experimental","right from real","lydia ainsworth",7.9,0,9,2014,1943,16
"254",19659,"drag city","experimental","something shines","laetitia sadier",6.7,0,9,2014,1943,301
"255",19798,"matador","experimental","too bright","perfume genius",8.5,1,9,2014,1943,231
"256",19829,"sub pop","experimental","commune","goat",7.3,0,9,2014,1943,337
"257",19621,"thrill jockey","experimental","slant of light","mary lattimore, jeff zeigler",7.5,0,9,2014,1943,320
"258",19713,"thirsty ear","experimental","i've been to many places","matthew shipp",7.8,0,9,2014,1943,52
"259",19719,"sub pop","experimental","at best cuckold","avi buffalo",7.2,0,9,2014,1943,337
"260",19532,"sub pop","experimental","tied to a star","j mascis",6.4,0,8,2014,1943,337
"261",19615,"drag city","experimental","bitchin bajas","bitchin bajas",7.5,0,8,2014,1943,301
"262",19674,"susannasonata","experimental","meshes of voice","susanna, jenny hval",8.2,0,8,2014,1943,3
"263",19647,"cd baby","experimental","experiments in time","willis earl beal",5,0,8,2014,1943,2
"264",19648,"castle face","experimental","get yer body next ta mine","coachwhips",8,0,8,2014,1943,19
"265",19685,"caterpillar","experimental","who will cut our hair when we're gone?","the unicorns",8.9,1,7,2014,1943,2
"266",19442,"rvng intl.","experimental","cantos de lisboa","steve gunn, mike cooper",7.2,0,7,2014,1943,46
"267",19496,"woodsist","experimental","family crimes","the skygreen leopards",7.2,0,7,2014,1943,41
"268",19539,"warp","experimental","high life","brian eno, karl hyde",8.5,1,7,2014,1943,239
"269",19541,"thrill jockey","experimental","gamel","ooioo",7.2,0,7,2014,1943,320
"270",19441,"cloud","experimental","mosaics within mosaics","circulatory system",7.9,0,6,2014,1943,11
"271",19483,"paradise of bachelors","experimental","trout steel","mike cooper",8.6,1,6,2014,1943,17
"272",19483,"dawn","experimental","trout steel","mike cooper",8.6,1,6,2014,1943,1
"273",19465,"mute","experimental","shaken-up versions","the knife",7.3,0,6,2014,1943,240
"274",19465,"brille","experimental","shaken-up versions","the knife",7.3,0,6,2014,1943,12
"275",19465,"rabid","experimental","shaken-up versions","the knife",7.3,0,6,2014,1943,11
"276",19467,"smalltown supersound","experimental","auto music","brian reitzell",6.5,0,6,2014,1943,60
"277",19453,"anti-","experimental","familiars","the antlers",7.8,0,6,2014,1943,115
"278",19472,"harvest","experimental","niggas on the moon","death grips",6.7,0,6,2014,1943,16
"279",19472,"third worlds","experimental","niggas on the moon","death grips",6.7,0,6,2014,1943,6
"280",19424,"sacred bones","experimental","international","lust for youth",6.7,0,6,2014,1943,92
"281",19410,"slumberland","experimental","dalliance","gold-bears",7.7,0,6,2014,1943,66
"282",19288,"mie","experimental","four infernal rivers","tom carter, pat murano",8,0,6,2014,1943,6
"283",19369,"cantaloupe","experimental","love fail","david lang",7.8,0,6,2014,1943,13
"284",19349,"drag city","experimental","shade themes from kairos","oren ambarchi, stephen omalley, randall dunn",7.4,0,5,2014,1943,301
"285",19347,"northern spy","experimental","the encyclopedia of arto lindsay","arto lindsay",7.7,0,5,2014,1943,30
"286",19351,"dekorder","experimental","alas rattoisaa virtaa","kemialliset ystvt",7.6,0,5,2014,1943,3
"287",19324,"western vinyl","experimental","in the hollows","nat baldwin",5.7,0,5,2014,1943,52
"288",19315,"xl","experimental","luminous","the horrors",6.7,0,5,2014,1943,134
"289",19194,"profound lore","experimental","postsocial","wold",8,0,5,2014,1943,74
"290",19313,"warp","experimental","someday world","brian eno, karl hyde",6.2,0,5,2014,1943,239
"291",19316,"memphis industries","experimental","life among the savages","papercuts",6.7,0,5,2014,1943,35
"292",19316,"easy sound","experimental","life among the savages","papercuts",6.7,0,5,2014,1943,8
"293",19226,"sub pop","experimental","shrink dust","chad vangaalen",7.8,0,5,2014,1943,337
"294",19291,"editions mego","experimental","bcs","fennesz",7.8,0,4,2014,1943,51
"295",19246,"temporary residence","experimental","melancholia","william basinski",7.4,0,4,2014,1943,121
"296",19274,"sacred bones","experimental","the air is on fire","david lynch",7.8,0,4,2014,1943,92
"297",19239,"milan","experimental","under the skin ost","mica levi",7.3,0,4,2014,1943,16
"298",19154,"shrimper","experimental","canyons cars and crows","amps for christ",7.1,0,4,2014,1943,10
"299",19203,"thrill jockey","experimental","dances in dreams of the known unknown","the skull defekts",6.8,0,4,2014,1943,320
"300",19200,"domino","experimental","enter the slasher house","avey tares slasher flicks",7.3,0,4,2014,1943,284
