"","reviewid","label","genre","title","artist","score","best_new_music","pub_month","pub_year","genre_occurrences","label_count"
"67",19422,"asthmatic kitty","jazz","making the saint","chris schlarb",6.3,0,6,2014,473,74
"68",19079,"columbia","jazz","miles at the fillmore - miles davis 1970: the bootleg series vol. 3","miles davis",8.8,1,3,2014,473,242
"69",19079,"legacy","jazz","miles at the fillmore - miles davis 1970: the bootleg series vol. 3","miles davis",8.8,1,3,2014,473,57
"70",19160,"sony masterworks","jazz","the rite of spring","the bad plus",6.7,0,3,2014,473,2
"71",18859,"season of mist","jazz","kindly bent to free us","cynic",4,0,3,2014,473,23
"72",18870,"ipecac","jazz","piano nights","bohren & der club of gore",7.3,0,2,2014,473,96
"73",18735,"thing","jazz","boot!","the thing",7.7,0,12,2013,473,1
"74",18728,"software","jazz","wake up awesome","okkyung lee, c. spencer yeh, lasse marhaug",7.2,0,11,2013,473,25
"75",18706,"constellation","jazz","coin coin chapter two: mississippi moonchile","matana roberts",8.1,0,11,2013,473,56
"76",18459,"relapse","jazz","vermis","ulcerate",7.7,0,9,2013,473,119
"77",18490,"anticon","jazz","drown out","daedelus",5.7,0,9,2013,473,93
"78",18240,"editions mego","jazz","ghil","okkyung lee",7.5,0,7,2013,473,51
"79",18114,"palilalia","jazz","the raw and the cooked","chris corsano, bill orcutt",7.7,0,6,2013,473,5
"80",18099,"prosthetic","jazz","one one one","shining",7.5,0,6,2013,473,16
"81",17988,"northern spy","jazz","grain","zs",7.3,0,5,2013,473,30
"82",17962,"now again","jazz","13 degrees of reality","the heliocentrics",7.9,0,4,2013,473,10
"83",17907,"ninja tune","jazz","the north borders","bonobo",6,0,4,2013,473,132
"84",17676,"columbia","jazz","the bootleg series, volume 2: live in europe 1969","miles davis",9,1,1,2013,473,242
"85",17676,"legacy","jazz","the bootleg series, volume 2: live in europe 1969","miles davis",9,1,1,2013,473,57
"86",17490,"rune grammofon","jazz","stones","mats gustafsson, colin stetson",4.4,0,1,2013,473,44
"87",17430,"mosaic","jazz","the jazz workshop concerts 196465","charles mingus",8.4,0,12,2012,473,1
"88",17337,"profound lore","jazz","beyul","yakuza",7,0,10,2012,473,74
"89",17104,"northern spy","jazz","score: the complete sextet works 2002-2007","zs",7.8,0,9,2012,473,30
"90",16942,"smalltown supersound","jazz","mungodelics","mungolian jet set",7.1,0,8,2012,473,60
"91",16752,"roadrunner","jazz","l'enfant sauvage","gojira",8.1,0,6,2012,473,20
"92",16756,"smalltown supersound","jazz","the cherry thing","the thing, neneh cherry",8,0,6,2012,473,60
"93",16721,"xl","jazz","the bravest man in the universe","bobby womack",6.2,0,6,2012,473,134
"94",16582,"circus company","jazz","heirlooms","dave aju",8,0,5,2012,473,3
"95",16423,"bluroc","jazz","blu tops ep","cam'ron, vado, mckenzie eddy",4.2,0,3,2012,473,7
"96",16321,"ipecac","jazz","the narrow garden","eyvind kang",7.5,0,2,2012,473,96
"97",16273,"kompakt","jazz","hotel amour","terranova",6,0,2,2012,473,83
"98",16193,"rune grammofon","jazz","unemployed","alog",7.9,0,1,2012,473,44
"99",16150,"ghostly","jazz","glimmer","jacaszek",7.7,0,1,2012,473,84
"100",16063,"smalltown supersound","jazz","live at the south bank","kieran hebden, mats gustafsson, steve reid",8,0,11,2011,473,60
"101",16034,"season of mist","jazz","carbon-based anatomy ep","cynic",7.6,0,11,2011,473,23
"102",16005,"warp","jazz","panic of looking","brian eno, rick holland",5.9,0,11,2011,473,239
"103",15968,"smalltown supersound","jazz","schlungs","mungolian jet set",6.7,0,10,2011,473,60
"104",15887,"columbia","jazz","the bootleg series, volume 1: live in europe 1967","miles davis",9,1,10,2011,473,242
"105",15887,"legacy","jazz","the bootleg series, volume 1: live in europe 1967","miles davis",9,1,10,2011,473,57
"106",15769,"surfdog","jazz","ghost on the canvas","glen campbell",6.5,0,8,2011,473,1
"107",15598,"warp","jazz","drums between the bells","brian eno, rick holland",6.6,0,7,2011,473,239
"108",15532,"frenchkiss","jazz","new heaven","1,2,3",6.3,0,6,2011,473,64
"109",15519,"ninja tune","jazz","isam","amon tobin",5.9,0,6,2011,473,132
"110",15454,"chemikal underground","jazz","everything's getting older","aidan moffat, bill wells",6.4,0,5,2011,473,21
"111",15331,"ninja tune","jazz","bespoke","daedelus",6.8,0,4,2011,473,132
"112",15275,"surrender all","jazz","only the lonely ep","unkle",6,0,4,2011,473,8
"113",15249,"natural selection","jazz","capsized","capillary action",7.1,0,3,2011,473,2
"114",15235,"kranky","jazz","common era","belong",5.9,0,3,2011,473,170
"115",15140,"xl","jazz","we're new here","gil scott-heron, jamie xx",7.8,0,2,2011,473,134
"116",15140,"young turks","jazz","we're new here","gil scott-heron, jamie xx",7.8,0,2,2011,473,31
"117",15027,"social registry","jazz","new slaves part ii: essence implosion!","zs",6.8,0,1,2011,473,48
"118",14762,"aum fidelity","jazz","i plan to stay a believer: the inside songs of curtis mayfield","william parker",8.2,0,10,2010,473,7
"119",14716,"a stable sound","jazz","sound of the police","cut chemist",7.8,0,10,2010,473,3
"120",14716,"soul kitchen","jazz","sound of the police","cut chemist",7.8,0,10,2010,473,3
"121",14702,"act music + vision","jazz","solo","vijay iyer",7.7,0,10,2010,473,3
"122",14623,"sony","jazz","bitches brew [legacy edition]","miles davis",9.5,1,9,2010,473,72
"123",14473,"clean feed","jazz","dual identity","dual identity",7.9,0,7,2010,473,1
"124",14394,"anti-","jazz","interpretations: the british rock songbook","bettye lavette",7.3,0,7,2010,473,115
"125",14448,"profound lore","jazz","of seismic consequence","yakuza",7.7,0,7,2010,473,74
"126",14441,"fat cat","jazz","i mean to live here still","david karsten daniels, fight the big bull",7.5,0,7,2010,473,109
"127",14443,"waaga","jazz","spirituals","spirituals",7.6,0,7,2010,473,3
"128",14215,"the end","jazz","blackjazz","shining",7.7,0,5,2010,473,24
"129",14215,"indie","jazz","blackjazz","shining",7.7,0,5,2010,473,5
"130",14230,"social registry","jazz","new slaves","zs",7,0,5,2010,473,48
"131",14223,"surrender all","jazz","where did the night fall","unkle",5.9,0,5,2010,473,8
"132",14127,"brainfeeder","jazz","righteous fists of harmony","daedelus",5.3,0,4,2010,473,28
"133",14139,"cryptogramophone","jazz","initiate","the nels cline singers",7.2,0,4,2010,473,10
"134",14121,"stones throw","jazz","slave riot","young jazz rebels",6.7,0,4,2010,473,109
"135",14023,"strut","jazz","mulatu steps ahead","mulatu astatke",8.3,0,3,2010,473,32
"136",13986,"staubgold","jazz","wildling","kammerflimmer kollektief",7,0,3,2010,473,28
"137",13920,"sony","jazz","soldier of love","sade",7,0,2,2010,473,72
"138",13893,"xl","jazz","i'm new here","gil scott-heron",8.5,1,2,2010,473,134
"139",13822,"ninja tune","jazz","one-armed bandit","jaga jazzist",6.9,0,1,2010,473,132
"140",13678,"strut","jazz","new york-addis-london: the story of ethio jazz 1965-1975","mulatu astatke",9,1,12,2009,473,32
"141",13733,"rhino","jazz","new york","frank sinatra",6.1,0,11,2009,473,107
"142",13392,"","jazz","l'autopsie phnomnale de dieu","kreng",7.6,0,8,2009,473,NA
"143",13379,"ecm","jazz","cartography","arve henriksen",8.1,0,8,2009,473,16
"144",13301,"smalltown supersound","jazz","we gave it all away, now we are taking it back","mungolian jet set",8.1,0,8,2009,473,60
"145",13267,"radium","jazz","physical changes","jon mueller",8,0,8,2009,473,3
"146",13359,"relapse","jazz","psychic maps","dysrhythmia",7,0,8,2009,473,119
"147",13247,"ecm","jazz","last night the moon came dropping its clothes in the street","jon hassell",8.5,0,8,2009,473,16
"148",13283,"social registry","jazz","troubled, shaken etc.","sian alice group",6.1,0,7,2009,473,48
"149",13240,"crammed discs","jazz","saskamodie","mocky",8,0,7,2009,473,17
"150",13128,"social registry","jazz","music of the modern white","zs",6.5,0,6,2009,473,48
"151",12912,"constellation","jazz","against the day","land of kush",6.1,0,6,2009,473,56
"152",13163,"legacy","jazz","mingus ah um: legacy edition","charles mingus",7.8,0,6,2009,473,57
"153",13088,"legacy","jazz","sketches of spain: legacy edition","miles davis",8,0,6,2009,473,57
"154",13089,"arts & crafts","jazz","the happiness project","charles spearin",6.8,0,6,2009,473,70
"155",12945,"ubiquity","jazz","invisible cities","nomo",8,0,5,2009,473,17
"156",12791,"tomlab","jazz","money","skeletons",5.9,0,3,2009,473,45
"157",12776,"cryptogramophone","jazz","coward","nels cline",6.9,0,3,2009,473,10
"158",12762,"smalltown supersound","jazz","kaleidoscopic","lars horntveth",7.7,0,3,2009,473,60
"159",12625,"allegro music","jazz","recitement","stephen emmer",6.5,0,2,2009,473,4
"160",12602,"eighteenth street lounge","jazz","radio retaliation","thievery corporation",2.6,0,1,2009,473,15
"161",12565,"gold dust media","jazz","fun dmc","people under the stairs",7.6,0,1,2009,473,9
"162",12516,"legacy","jazz","to be free: the nina simone story","nina simone",9.2,0,12,2008,473,57
"163",12448,"ipecac","jazz","dolores","bohren & der club of gore",8,0,12,2008,473,96
"164",12452,"listenable","jazz","the way of all flesh","gojira",6,0,11,2008,473,4
"165",12440,"domino","jazz","nyc","kieran hebden and steve reid",6.8,0,11,2008,473,284
"166",12417,"!k7","jazz","theres me and theres you","the matthew herbert big band",4,0,11,2008,473,85
"167",12283,"columbia legacy","jazz","kind of blue: 50th anniversary edition","miles davis",6.6,0,10,2008,473,10
"168",12258,"century media","jazz","prehistoricisms","intronaut",7,0,10,2008,473,26
"169",12259,"surrender all","jazz","end titles...stories for film","unkle",4.3,0,9,2008,473,8
"170",12225,"aum fidelity","jazz","17 musicians in search of a sound: darfur","bill dixon",7.5,0,9,2008,473,7
"171",12199,"smalltown superjazz","jazz","the second original silence","original silence",8,0,9,2008,473,5
"172",12172,"warp","jazz","thought so...","nightmares on wax",4.7,0,9,2008,473,239
"173",12154,"big dada","jazz","slime & reason","roots manuva",7.1,0,9,2008,473,41
"174",12138,"basin street","jazz","hummingbird, go!","theresa andersson",7.6,0,9,2008,473,3
"175",12106,"ecstatic peace","jazz","i saw the ghost of an unknown soul and it said...","okkyung lee",7.3,0,8,2008,473,39
"176",12018,"ninja tune","jazz","love to make music to","daedelus",4.5,0,7,2008,473,132
"177",11966,"nomo","jazz","ghost rock","nomo",8.3,0,7,2008,473,3
"178",11967,"social registry","jazz","the dusk line ep","sian alice group",6.4,0,7,2008,473,48
"179",11935,"capitol","jazz","the best of bobby womack: the soul years","bobby womack",6.2,0,6,2008,473,150
"180",11613,"!k7","jazz","same as it never was","the herbaliser",6.5,0,6,2008,473,85
"181",11541,"pi","jazz","party intellectuals","marc ribot",6.1,0,6,2008,473,10
"182",11516,"sunnyside","jazz","tragicomic","vijay iyer",7.1,0,5,2008,473,1
"183",11266,"pangaea","jazz","so embarrassing","capillary action",7.3,0,4,2008,473,4
"184",11316,"social registry","jazz","59.59","sian alice group",7.7,0,4,2008,473,48
"185",11252,"pi","jazz","two rivers","amir elsaffar",7.2,0,3,2008,473,10
"186",11151,"domino","jazz","daxaar","steve reid ensemble",6.7,0,2,2008,473,284
"187",11176,"st. ives","jazz","colorloss record ep","belong",8.4,0,2,2008,473,10
"188",11114,"f5","jazz","the company of wolves","hi-fidel and dj crucial",7.5,0,2,2008,473,2
"189",11092,"prosthetic","jazz","transmutations","yakuza",6.9,0,2,2008,473,16
"190",11109,"ninja tune","jazz","no ground under","ghislain poirier",7.7,0,2,2008,473,132
"191",11077,"alpha pup","jazz","live at low end theory","daedelus",7.1,0,1,2008,473,9
"192",11650,"sterns africa","jazz","the voice of lightness","tabu ley rochereau",8.3,0,1,2008,473,11
"193",11063,"planaria","jazz","arms","zs",7.8,0,1,2008,473,1
"194",10997,"memphis industries","jazz","first steps into...","blue states",5.1,0,1,2008,473,35
"195",10972,"southern","jazz","595","karate",7,0,1,2008,473,32
"196",10767,"sterns africa","jazz","the syliphone years","bembeya jazz national",7.6,0,12,2007,473,11
"197",10842,"now again","jazz","out there","the heliocentrics",7.6,0,11,2007,473,10
"198",10901,"columbia","jazz","the complete on the corner sessions","miles davis",9.2,0,11,2007,473,242
"199",10901,"legacy","jazz","the complete on the corner sessions","miles davis",9.2,0,11,2007,473,57
"200",10823,"coughee brothaz entertainment","jazz","waitin' our turn","coughee brothaz",6.1,0,11,2007,473,2
"201",11912,"asthmatic kitty","jazz","twilight & ghost stories","chris schlarb",7.2,0,11,2007,473,74
"202",10725,"cryptogramophone","jazz","draw breath","the nels cline singers",7.2,0,10,2007,473,10
"203",10634,"azul discografica","jazz","ordination of the globetrotting conscripts","talibam!",7.3,0,10,2007,473,1
"204",10777,"columbia","jazz","lady day: the master takes and singles","billie holiday",9,0,10,2007,473,242
"205",10617,"sterns africa","jazz","the classic guinean guitar group","african virtuoses",7.4,0,10,2007,473,11
"206",10664,"skipstone records","jazz","block ice & propane","erik friedlander",7.7,0,10,2007,473,2
"207",10719,"anti-","jazz","the scene of the crime","bettye lavette",7.7,0,10,2007,473,115
"208",10673,"enja","jazz","zamazu","roberto fonseca",7.7,0,10,2007,473,2
"209",10673,"justin time","jazz","zamazu","roberto fonseca",7.7,0,10,2007,473,2
"210",10463,"surrender all","jazz","war stories","unkle",4.5,0,7,2007,473,8
"211",10434,"morr","jazz","aelita","tied & tickled trio",5.2,0,7,2007,473,56
"212",10381,"rune grammofon","jazz","amateur","alog",5.9,0,7,2007,473,44
"213",10335,"nonesuch","jazz","mi sueo","ibrahim ferrer",7.6,0,6,2007,473,83
"214",10335,"world circuit","jazz","mi sueo","ibrahim ferrer",7.6,0,6,2007,473,15
"215",10328,"rune grammofon","jazz","commuter anthems","opsvik & jennings",6.5,0,6,2007,473,44
"216",10283,"hyena","jazz","bad blood in the city: the piety street sessions","james blood ulmer",7.6,0,6,2007,473,3
"217",10212,"rune grammofon","jazz","strjon","arve henriksen",7.8,0,5,2007,473,44
"218",10192,"ecm","jazz","prezens","david torn",7.2,0,5,2007,473,16
"219",10145,"smalltown superjazz","jazz","the first original silence","original silence",8,0,5,2007,473,5
"220",9952,"brushfire","jazz","brand new by tomorrow","money mark",6.2,0,3,2007,473,11
"221",9945,"ninja tune","jazz","the foley room","amon tobin",8.1,0,3,2007,473,132
"222",9901,"butter problems","jazz","play pause stop","benevento/russo duo",7.6,0,2,2007,473,2
"223",9917,"rune grammofon","jazz","grindstone","shining",7.6,0,2,2007,473,44
"224",9827,"rhino","jazz","vegas: live","frank sinatra",8.7,0,1,2007,473,107
"225",9749,"legacy","jazz","remixed and reimagined","nina simone",3.5,0,1,2007,473,57
"226",9749,"rca","jazz","remixed and reimagined","nina simone",3.5,0,1,2007,473,107
"227",9730,"semishugure","jazz","adventura anatomica","maja ratkje",7.8,0,1,2007,473,3
"228",9688,"fantasy","jazz","a charlie brown christmas","vince guaraldi",8.3,0,12,2006,473,6
"229",9390,"velour","jazz","...until we felt red","kaki king",4.7,0,10,2006,473,3
"230",9385,"ubiquity","jazz","berlin serengeti","radio citizen",8.2,0,9,2006,473,17
"231",9421,"!k7","jazz","slappers","dani siciliano",6,0,9,2006,473,85
"232",9342,"plug research","jazz","living room","the life force trio",7.8,0,9,2006,473,38
"233",9317,"boompa","jazz","garden cities of to-morrow","lullaby baxter",7,0,8,2006,473,3
"234",9246,"ubiquity","jazz","an announcement to answer","quantic",7.6,0,8,2006,473,17
"235",9190,"morr","jazz","a.r.c.","tied & tickled trio",7.6,0,7,2006,473,56
"236",9064,"ubiquity","jazz","new tones","nomo",8.4,0,5,2006,473,17
"237",8811,"decon","jazz","tales of the forgotten melodies","wax tailor",5.9,0,4,2006,473,25
"238",8811,"lab oratoire","jazz","tales of the forgotten melodies","wax tailor",5.9,0,4,2006,473,2
"239",5684,"celluloid","jazz","killing time","massacre",8.2,0,4,2006,473,2
"240",5795,"warp","jazz","in a space outta sound","nightmares on wax",6.8,0,3,2006,473,239
"241",1537,"ninja tune","jazz","sound mirrors","coldcut",6.5,0,3,2006,473,132
"242",462,"melektronikk","jazz","catch that totem! (1998-2005)","alog",8,0,2,2006,473,3
"243",1196,"carpark","jazz","october language","belong",8,0,2,2006,473,67
"244",6931,"soul jazz","jazz","spirit walk","steve reid ensemble",7.8,0,2,2006,473,42
"245",4032,"alien8","jazz","oasis of whispers","glen hall, lee ranaldo, william hooker",6.7,0,1,2006,473,55
"246",7121,"thirsty ear","jazz","one","matthew shipp",7.3,0,1,2006,473,52
"247",11809,"chocolate ind.","jazz","breakupdown","ghislain poirier",7.9,0,1,2006,473,13
"248",6121,"leo","jazz","levitation","mark oleary, tomasz stako, billy hart",7.7,0,1,2006,473,1
"249",2201,"columbia","jazz","the cellar door sessions 1970","miles davis",9.4,0,1,2006,473,242
"250",1824,"pangaea","jazz","fragments","capillary action",7.5,0,12,2005,473,4
"251",5427,"echo","jazz","the antidote","morcheeba",2.7,0,11,2005,473,9
"252",532,"tzadik","jazz","carpal tunnel","derek bailey",7,0,11,2005,473,42
"253",2388,"thirsty ear","jazz","drums of death","dj spooky",6,0,9,2005,473,52
"254",392,"blue note","jazz","the edge: david axelrod at capitol 1966-1970","david axelrod",8.7,0,9,2005,473,30
"255",531,"shaking ray","jazz","the gospel record","derek bailey",8,0,8,2005,473,3
"256",1170,"wonder","jazz","geisterfaust","bohren & der club of gore",7.6,0,7,2005,473,2
"257",4014,"hip-o select","jazz","the ultimate collection","billie holiday",9.6,0,6,2005,473,22
"258",5915,"ypsilanti","jazz","nomo","nomo",7.8,0,6,2005,473,3
"259",6252,"ether","jazz","gilles peterson in africa","gilles peterson",7,0,5,2005,473,2
"260",6174,"thirsty ear","jazz","luc's lantern","william parker",7,0,5,2005,473,52
"261",8932,"tzadik","jazz","rituals","john zorn",7.5,0,4,2005,473,42
"262",4382,"staubgold","jazz","absencen","kammerflimmer kollektief",7.6,0,4,2005,473,28
"263",6567,"rune grammofon","jazz","oak or rock","phonophani",7.5,0,4,2005,473,44
"264",4196,"ninja tune","jazz","what we must","jaga jazzist",7.7,0,3,2005,473,132
"265",4196,"smalltown supersound","jazz","what we must","jaga jazzist",7.7,0,3,2005,473,60
"266",6944,"big dada","jazz","awfully deep","roots manuva",6.4,0,3,2005,473,41
"267",11649,"esp-disk","jazz","spiritual unity","albert ayler",9.3,0,3,2005,473,2
"268",1381,"relapse","jazz","anomalies","cephalic carnage",7,0,3,2005,473,119
"269",7805,"rune grammofon","jazz","in the kingdom of kitsch you will be a monster","shining",8.3,1,3,2005,473,44
"270",2132,"mush","jazz","exquisite corpse","daedelus",7.1,0,3,2005,473,39
"271",7804,"rune grammofon","jazz","luggumt","scorch trio",6.8,0,3,2005,473,44
"272",4388,"konkurrent","jazz","in the fishtank 12 ep","karate",6.8,0,3,2005,473,11
"273",461,"rune grammofon","jazz","miniatures","alog",8.4,0,3,2005,473,44
"274",8006,"eighteenth street lounge","jazz","the cosmic game","thievery corporation",7.6,0,2,2005,473,15
"275",4728,"xl","jazz","'65-'95","lemon jelly",6.5,0,2,2005,473,134
"276",8089,"ninja tune","jazz","tom clancy's splinter cell: chaos theory ost","amon tobin",7.2,0,2,2005,473,132
"277",6561,"thrill jockey","jazz","the relatives","jeff parker",7.4,0,1,2005,473,320
"278",1148,"plug research","jazz","peace with every step","build an ark",8.7,0,1,2005,473,38
"279",6933,"ninja tune","jazz","the floating glass key in the sky","rainstick orchestra",7.3,0,12,2004,473,132
"280",11836,"rune grammofon","jazz","chiaroscuro","arve henriksen",7.1,0,11,2004,473,44
"281",3329,"nfi","jazz","the frequency","the frequency",6.9,0,11,2004,473,6
"282",1511,"cryptogramophone","jazz","the giant pin","the nels cline singers",7,0,11,2004,473,10
"283",3328,"ipecac","jazz","isms","flat earth society",7.2,0,11,2004,473,96
"284",7120,"thirsty ear","jazz","harmony and abyss","matthew shipp",7.2,0,10,2004,473,52
"285",8252,"leaf","jazz","moment returns","triosk",7.8,0,10,2004,473,46
"286",455,"plug research","jazz","one in an infinity of ways","ammoncontact",6.9,0,10,2004,473,38
"287",3653,"smalltown supersound","jazz","hidros 3 (to patti smith)","mats gustafsson",6.9,0,10,2004,473,60
"288",4387,"southern","jazz","pockets","karate",8.2,0,10,2004,473,32
"289",6930,"mustevic","jazz","rhythmatism","steve reid",9,0,9,2004,473,1
"290",1781,"quannum","jazz","the litmus test","cut chemist",6.1,0,9,2004,473,10
"291",6552,"sanctuary","jazz","my mama never taught me how to cook: the aura years 1978-1982","annette peacock",7.9,0,9,2004,473,51
"292",3991,"ninja tune","jazz","guru man hubcap lady","homelife",8.2,0,9,2004,473,132
"293",665,"screwgun","jazz","acoustic and electric hard cell live","tim berne",7.8,0,9,2004,473,4
"294",2366,"red ink","jazz","jaku","dj krush",7.3,0,8,2004,473,13
"295",5747,"mush","jazz","white rabbits","neotropic",7.7,0,8,2004,473,39
"296",8088,"ninja tune","jazz","recorded live","amon tobin",7.4,0,8,2004,473,132
"297",8088,"solid steel","jazz","recorded live","amon tobin",7.4,0,8,2004,473,2
"298",8882,"stones throw","jazz","a tribute to brother weldon","monk hughes & the outer realm",5.5,0,7,2004,473,109
"299",5598,"leaf","jazz","utopia","murcof",7.9,0,7,2004,473,46
"300",8556,"ninja tune","jazz","sorry i make you lush","wagon christ",7.8,0,7,2004,473,132
"301",8777,"ecm","jazz","selected recordings","eberhard weber",5.6,0,7,2004,473,16
"302",2564,"accidental","jazz","the unnecessary history of doctor rockit","doctor rockit",7.8,0,6,2004,473,13
"303",2538,"bluebird","jazz","strange liberation","dave douglas",8.2,0,6,2004,473,2
"304",1767,"thrill jockey","jazz","slon","chicago underground trio",7.5,0,6,2004,473,320
"305",1112,"tapioca","jazz","libra","philippe besombes",8.4,0,6,2004,473,1
