"","reviewid","label","genre","title","artist","score","best_new_music","pub_month","pub_year","genre_occurrences","label_count"
"115",21866,"warner bros.","pop/r&b","dirty mind","prince",10,0,4,2016,1623,197
"116",21843,"warner bros.","pop/r&b","controversy","prince",9,0,4,2016,1623,197
"117",21847,"warner bros.","pop/r&b","around the world in a day","prince, the revolution",8.8,0,4,2016,1623,197
"118",21847,"paisley park","pop/r&b","around the world in a day","prince, the revolution",8.8,0,4,2016,1623,8
"119",21867,"columbia","pop/r&b","lemonade","beyonc",8.5,1,4,2016,1623,242
"120",21867,"parkwood","pop/r&b","lemonade","beyonc",8.5,1,4,2016,1623,1
"121",21688,"universal","pop/r&b","everybody's heart is broken now","niki and the dove",7.8,0,4,2016,1623,117
"122",21770,"mind of a genius","pop/r&b","ology","gallant",7.5,0,4,2016,1623,1
"123",21752,"captured tracks","pop/r&b","psychic lovers","dinner",5,0,4,2016,1623,79
"124",21803,"atlantic","pop/r&b","more issues than vogue","k. michelle",7.9,0,4,2016,1623,153
"125",21767,"sounds of crenshaw","pop/r&b","velvet portraits","terrace martin",7.8,0,4,2016,1623,1
"126",21767,"ropeadope","pop/r&b","velvet portraits","terrace martin",7.8,0,4,2016,1623,7
"127",21805,"def jam","pop/r&b","twenty88","twenty88",6.5,0,4,2016,1623,119
"128",21775,"artbus records","pop/r&b","halfaxa","grimes",7.8,0,4,2016,1623,1
"129",21756,"warner bros.","pop/r&b","sept. 5th","dvsn",8.3,1,4,2016,1623,197
"130",21756,"ovo sound","pop/r&b","sept. 5th","dvsn",8.3,1,4,2016,1623,6
"131",21777,"thrill jockey","pop/r&b","fleeting","glenn jones",7.2,0,4,2016,1623,320
"132",21763,"daptone","pop/r&b","changes","charles bradley",7.1,0,3,2016,1623,18
"133",21763,"dunham","pop/r&b","changes","charles bradley",7.1,0,3,2016,1623,2
"134",21710,"record company ten","pop/r&b","living life golden","elliphant",6.7,0,3,2016,1623,3
"135",21710,"kemosabe","pop/r&b","living life golden","elliphant",6.7,0,3,2016,1623,4
"136",21764,"rca","pop/r&b","mind of mine","zayn",5.9,0,3,2016,1623,107
"137",21683,"vroom vroom recordings","pop/r&b","vroom vroom ep","charli xcx",4.5,0,3,2016,1623,1
"138",21615,"ghostly","pop/r&b","crucial ep","starchild & the new romantic",5.9,0,3,2016,1623,84
"139",21730,"mom & pop","pop/r&b","good grief","lucius",6.3,0,3,2016,1623,39
"140",21647,"interscope","pop/r&b","this is what the truth feels like","gwen stefani",5.9,0,3,2016,1623,174
"141",21667,"xl","pop/r&b","long way home","lpsley",6.6,0,3,2016,1623,134
"142",21548,"legacy","pop/r&b","off the wall","michael jackson",10,1,2,2016,1623,57
"143",21439,"atlantic","pop/r&b","99","santigold",6.8,0,2,2016,1623,153
"144",21466,"carpark","pop/r&b","love yes","teen",6.8,0,2,2016,1623,67
"145",21557,"burger","pop/r&b","seth bogart","seth bogart",8,0,2,2016,1623,13
"146",21568,"anti-","pop/r&b","livin' on a high note","mavis staples",7.4,0,2,2016,1623,115
"147",21468,"cooking vinyl","pop/r&b","my wild west","lissie",5.8,0,2,2016,1623,34
"148",21468,"thirty tigers","pop/r&b","my wild west","lissie",5.8,0,2,2016,1623,7
"149",21521,"sony","pop/r&b","all i need","foxes",4.9,0,2,2016,1623,72
"150",21521,"sign of the times","pop/r&b","all i need","foxes",4.9,0,2,2016,1623,1
"151",21502,"atlantic","pop/r&b","nine track mind","charlie puth",2.5,0,2,2016,1623,153
"152",21469,"king creative","pop/r&b","we are king","king",7.8,0,2,2016,1623,1
"153",21506,"warner bros.","pop/r&b","majid jordan","majid jordan",6.8,0,2,2016,1623,197
"154",21506,"ovo sound","pop/r&b","majid jordan","majid jordan",6.8,0,2,2016,1623,6
"155",21540,"roc nation","pop/r&b","anti","rihanna",7.7,0,2,2016,1623,16
"156",21540,"westbury road","pop/r&b","anti","rihanna",7.7,0,2,2016,1623,1
"157",21459,"polydor","pop/r&b","begin","lion babe",6.2,0,2,2016,1623,58
"158",21459,"outsiders","pop/r&b","begin","lion babe",6.2,0,2,2016,1623,1
"159",21481,"rca","pop/r&b","this is acting","sia",6.8,0,1,2016,1623,107
"160",21460,"columbia","pop/r&b","don't you","wet",4,0,1,2016,1623,242
"161",21442,"linear labs","pop/r&b","something about april ii","adrian younge",8,0,1,2016,1623,2
"162",21475,"columbia","pop/r&b","moth","chairlift",7.6,0,1,2016,1623,242
"163",21402,"warp","pop/r&b","hallucinogen remixes","kelela",7,0,1,2016,1623,239
"164",21430,"self-released","pop/r&b","covergirl","mila j",6.5,0,1,2016,1623,475
"165",21387,"empire","pop/r&b","malibu","anderson .paak",8.6,1,1,2016,1623,7
"166",21387,"obe","pop/r&b","malibu","anderson .paak",8.6,1,1,2016,1623,1
"167",21387,"steel wool","pop/r&b","malibu","anderson .paak",8.6,1,1,2016,1623,1
"168",21387,"art club","pop/r&b","malibu","anderson .paak",8.6,1,1,2016,1623,1
"169",21353,"npg","pop/r&b","hitnrun phase two","prince",4.7,0,1,2016,1623,10
"170",21370,"roc nation","pop/r&b","ardipithecus","willow",5.8,0,1,2016,1623,16
"171",21341,"def jam","pop/r&b","this thing called life","august alsina",7.4,0,1,2016,1623,119
"172",21340,"def jam","pop/r&b","late nights: the album","jeremih",8.3,1,12,2015,1623,119
"173",21228,"def jam","pop/r&b","return of the tender lover","babyface",7.2,0,12,2015,1623,119
"174",21319,"self-released","pop/r&b","but you caint use my phone","erykah badu",8.1,0,12,2015,1623,475
"175",21269,"ubiquity","pop/r&b","love is a hurtin' thing ","gloria ann taylor",8.7,1,12,2015,1623,17
"176",21304,"drag city","pop/r&b","catalina breeze","the blue jean committee",6.7,0,12,2015,1623,301
"177",21246,"xl","pop/r&b","25","adele",7.3,0,11,2015,1623,134
"178",21237,"warner bros.","pop/r&b","dark sky island","enya",7.1,0,11,2015,1623,197
"179",21285,"s.m.","pop/r&b","4 walls","f(x)",7.3,0,11,2015,1623,1
"180",21248,"def jam","pop/r&b","purpose","justin bieber",6.2,0,11,2015,1623,119
"181",21163,"polydor","pop/r&b","making time","jamie woon",7.4,0,11,2015,1623,58
"182",21163,"pmr","pop/r&b","making time","jamie woon",7.4,0,11,2015,1623,7
"183",21247,"def jam","pop/r&b","know it all","alessia cara",5.5,0,11,2015,1623,119
"184",21271,"fresh young minds","pop/r&b","cool uncle","cool uncle",7.5,0,11,2015,1623,1
"185",21271,"empire","pop/r&b","cool uncle","cool uncle",7.5,0,11,2015,1623,7
"186",21273,"self-released","pop/r&b","animal nature","escort",6.8,0,11,2015,1623,475
"187",21252,"island","pop/r&b","one","kate boy",6.9,0,11,2015,1623,94
"188",21252,"fiction","pop/r&b","one","kate boy",6.9,0,11,2015,1623,24
"189",21252,"iamsound","pop/r&b","one","kate boy",6.9,0,11,2015,1623,24
"190",21264,"4ad","pop/r&b","art angels","grimes",8.5,1,11,2015,1623,139
"191",21267,"mexican summer","pop/r&b","myths 001: collaborative recordings","connan mockasin, devont hynes",6,0,11,2015,1623,66
"192",21232,"self-released","pop/r&b","vulnicura strings","bjrk",6.8,0,11,2015,1623,475
"193",21214,"island","pop/r&b","amy: the original soundtrack","amy winehouse",5.4,0,11,2015,1623,94
"194",21243,"cosmica","pop/r&b","amor supremo ","carla morrison",8,0,11,2015,1623,1
"195",21139,"columbia","pop/r&b","aquaria","boots",5.9,0,11,2015,1623,242
"196",21147,"atlantic","pop/r&b","christine and the queens","christine and the queens",8,0,10,2015,1623,153
"197",21147,"because music","pop/r&b","christine and the queens","christine and the queens",8,0,10,2015,1623,6
"198",21147,"neon gold","pop/r&b","christine and the queens","christine and the queens",8,0,10,2015,1623,3
"199",21173,"dine alone","pop/r&b","liberman","vanessa carlton",7.8,0,10,2015,1623,4
"200",21098,"light in the attic","pop/r&b","tous les garons et les filles","franoise hardy",8.6,0,10,2015,1623,61
"201",21089,"one little indian","pop/r&b","incitation ep","olga bell",7.2,0,10,2015,1623,31
"202",21013,"numero group","pop/r&b","eyes of love","the edge of daybreak",7.3,0,10,2015,1623,62
"203",20432,"warp","pop/r&b","hallucinogen ep","kelela",8.3,1,10,2015,1623,239
"204",20432,"cherry coffee","pop/r&b","hallucinogen ep","kelela",8.3,1,10,2015,1623,1
"205",21060,"bmg","pop/r&b","unbreakable","janet jackson",8,0,10,2015,1623,29
"206",21060,"rhythm nation","pop/r&b","unbreakable","janet jackson",8,0,10,2015,1623,1
"207",21048,"fastcut","pop/r&b","outfit of the day","moscow club",7,0,10,2015,1623,1
"208",21104,"glassnote","pop/r&b","every open eye","chvrches",7.7,0,9,2015,1623,26
"209",21104,"virgin emi","pop/r&b","every open eye","chvrches",7.7,0,9,2015,1623,7
"210",21049,"bbmg","pop/r&b","the anderson .paak ep","anderson .paak",7,0,9,2015,1623,1
"211",21069,"rough trade","pop/r&b","good sad happy bad","micachu and the shapes",6.9,0,9,2015,1623,145
"212",20978,"4ad","pop/r&b","half free","u.s. girls",8,0,9,2015,1623,139
"213",21072,"dropping gems","pop/r&b","inevitable","natasha kmeto",7.8,0,9,2015,1623,2
"214",21033,"interscope","pop/r&b","honeymoon","lana del rey",7.5,0,9,2015,1623,174
"215",21074,"def jam","pop/r&b","four pink walls ep","alessia cara",6.6,0,9,2015,1623,119
"216",20977,"carpark","pop/r&b","prom king ","skylar spence",7,0,9,2015,1623,67
"217",20989,"legacy","pop/r&b","the isley brothers: the rca victor and t-neck album masters","the isley brothers",8.5,1,9,2015,1623,57
"218",21026,"npg","pop/r&b","hitnrun phase one","prince",4.5,0,9,2015,1623,10
"219",21012,"domino","pop/r&b","la vie est belle / life is beautiful","petite noir",7.7,0,9,2015,1623,284
"220",20976,"terrible","pop/r&b","me","empress of",8.2,1,9,2015,1623,11
"221",21023,"self-released","pop/r&b","miley cyrus and her dead petz","miley cyrus",3,0,9,2015,1623,475
"222",20999,"republic","pop/r&b","beauty behind the madness","the weeknd",7.2,0,9,2015,1623,28
"223",20999,"xo","pop/r&b","beauty behind the madness","the weeknd",7.2,0,9,2015,1623,2
"224",20951,"astralwerks","pop/r&b","badlands","halsey",4.9,0,9,2015,1623,195
"225",20943,"stones throw","pop/r&b","invite the light","dm-funk",7.6,0,9,2015,1623,109
"226",20967,"pmr","pop/r&b","dornik","dornik",7.1,0,8,2015,1623,7
"227",20985,"young turks","pop/r&b","m3ll155x","fka twigs",8.6,1,8,2015,1623,31
"228",20898,"interscope","pop/r&b","emotion","carly rae jepsen",7.4,0,8,2015,1623,174
"229",20898,"school boy","pop/r&b","emotion","carly rae jepsen",7.4,0,8,2015,1623,2
"230",20905,"self-released","pop/r&b","winters diary 3","tink",7.2,0,8,2015,1623,475
"231",20767,"light in the attic","pop/r&b","press color","lizzy mercier descloux",8.2,1,8,2015,1623,61
"232",20902,"interscope","pop/r&b","love is free","robyn, la bagatelle magique",7.2,0,8,2015,1623,174
"233",20902,"konichiwa","pop/r&b","love is free","robyn, la bagatelle magique",7.2,0,8,2015,1623,7
"234",20902,"cherrytree","pop/r&b","love is free","robyn, la bagatelle magique",7.2,0,8,2015,1623,16
"235",20848,"hyperdub","pop/r&b","you never show your love ep","jessy lanza",6.2,0,7,2015,1623,54
"236",20855,"nonesuch","pop/r&b","blood","lianne la havas",7.7,0,7,2015,1623,83
"237",20765,"heavenly","pop/r&b","y dydd olaf","gwenno",8,0,7,2015,1623,20
"238",20809,"self-released","pop/r&b","personal sunlight","sassyblack",6.8,0,7,2015,1623,475
"239",20783,"odd future","pop/r&b","ego death","the internet",7.4,0,7,2015,1623,16
"240",20728,"rca","pop/r&b","wildheart","miguel",8.9,1,7,2015,1623,107
"241",20728,"bystorm","pop/r&b","wildheart","miguel",8.9,1,7,2015,1623,2
"242",20734,"casablanca","pop/r&b","movies ep","class actress",6,0,7,2015,1623,9
"243",20734,"republic","pop/r&b","movies ep","class actress",6,0,7,2015,1623,28
"244",20443,"rca","pop/r&b","get to heaven","everything everything",7.2,0,6,2015,1623,107
"245",20725,"columbia","pop/r&b","coming home","leon bridges",7,0,6,2015,1623,242
"246",20717,"fueled by ramen","pop/r&b","grand romantic","nate ruess",5.5,0,6,2015,1623,5
"247",20678,"glassnote","pop/r&b","tomorrow will be beautiful","flo morrissey",6.2,0,6,2015,1623,26
"248",20703,"sony","pop/r&b","dj vu","giorgio moroder",2.5,0,6,2015,1623,72
"249",20703,"giorgio moroder","pop/r&b","dj vu","giorgio moroder",2.5,0,6,2015,1623,1
"250",20730,"dimension point","pop/r&b","_genic","namie amuro",6.7,0,6,2015,1623,1
"251",20700,"flying nun","pop/r&b","the great cybernetic depression","princess chelsea",6.6,0,6,2015,1623,12
"252",20700,"lil' chief","pop/r&b","the great cybernetic depression","princess chelsea",6.6,0,6,2015,1623,4
"253",20644,"cherry red","pop/r&b","red kite","sarah cracknell",7.1,0,6,2015,1623,16
"254",20641,"interscope","pop/r&b","the fool","ryn weaver",4.9,0,6,2015,1623,174
"255",20641,"mad love","pop/r&b","the fool","ryn weaver",4.9,0,6,2015,1623,1
"256",20669,"warner bros.","pop/r&b","everything is 4","jason derulo",6.6,0,6,2015,1623,197
"257",20669,"beluga heights","pop/r&b","everything is 4","jason derulo",6.6,0,6,2015,1623,1
"258",20637,"foreign exchange","pop/r&b","city lights vol. 3: soweto","nicolay",6.8,0,6,2015,1623,3
"259",20664,"self-released","pop/r&b","surf","donnie trumpet & the social experiment",8.3,1,6,2015,1623,475
"260",20635,"temporary residence","pop/r&b","the clearing","rachel grimes",5.7,0,6,2015,1623,121
"261",20519,"mad decent","pop/r&b","peace is the mission","major lazer",7.4,0,6,2015,1623,30
"262",20656,"konichiwa","pop/r&b","zhala","zhala",7.1,0,6,2015,1623,7
"263",20605,"island","pop/r&b","how big, how blue, how beautiful","florence and the machine",7.6,0,6,2015,1623,94
"264",20620,"little tokyo","pop/r&b","february 15 ep","nao",8.4,1,5,2015,1623,2
"265",20585,"xl","pop/r&b","ratchet","shamir",8.3,1,5,2015,1623,134
"266",20615,"dirty hit","pop/r&b","1000 ep","ben khan",6.2,0,5,2015,1623,5
"267",20518,"pias","pop/r&b","hairless toys","risn murphy",7.4,0,5,2015,1623,32
"268",20524,"saddle creek","pop/r&b","mask","icky blossoms",6.8,0,5,2015,1623,98
"269",20555,"epic","pop/r&b","jackie","ciara",6.8,0,5,2015,1623,74
"270",20543,"self-released","pop/r&b","you should be here","kehlani",7.4,0,5,2015,1623,475
"271",20509,"ribbon music","pop/r&b","born under saturn","django django",5.6,0,5,2015,1623,15
"272",20521,"endless flight","pop/r&b","cosmic drag","daniele baldelli",7,0,4,2015,1623,4
"273",20346,"temporary residence","pop/r&b","if","paul de jong",7.2,0,4,2015,1623,121
"274",20527,"self-released","pop/r&b","intermission ep","trey songz",6.4,0,4,2015,1623,475
"275",20498,"anti-","pop/r&b","your good fortune ep","mavis staples",6.8,0,4,2015,1623,115
"276",20454,"columbia","pop/r&b","kindred","passion pit",6.8,0,4,2015,1623,242
"277",20522,"mom & pop","pop/r&b","verde ep","tei shi",7,0,4,2015,1623,39
"278",20522,"mermaid avenue","pop/r&b","verde ep","tei shi",7,0,4,2015,1623,1
"279",20380,"def jam","pop/r&b","crown ep","the-dream",6.4,0,4,2015,1623,119
"280",20426,"epic","pop/r&b","the past, the present, the future","jodeci",7,0,4,2015,1623,74
"281",20376,"gentle threat","pop/r&b","chambers","chilly gonzales",6.2,0,3,2015,1623,1
"282",20388,"self-released","pop/r&b","amethyst","tinashe",7.1,0,3,2015,1623,475
"283",20365,"arts & crafts","pop/r&b","it's decided","andy kim",5.9,0,3,2015,1623,70
"284",20342,"island","pop/r&b","soft control","laura welsh",6.3,0,3,2015,1623,94
"285",20298,"self-released","pop/r&b","alkali","rahel",6.8,0,3,2015,1623,475
"286",20293,"interscope","pop/r&b","rebel heart","madonna",5.1,0,3,2015,1623,174
"287",20293,"live nation","pop/r&b","rebel heart","madonna",5.1,0,3,2015,1623,2
"288",20224,"light in the attic","pop/r&b","it'll all be over","the supreme jubilees",7.4,0,2,2015,1623,61
"289",20253,"epic","pop/r&b","reflection","fifth harmony",7.2,0,2,2015,1623,74
"290",20253,"syco","pop/r&b","reflection","fifth harmony",7.2,0,2,2015,1623,1
"291",20192,"self-released","pop/r&b","home","phantom posse",7.3,0,2,2015,1623,475
"292",20175,"rca","pop/r&b","reality show","jazmine sullivan",8.1,0,1,2015,1623,107
"293",20181,"one little indian","pop/r&b","vulnicura","bjrk",8.6,1,1,2015,1623,31
"294",20170,"domino","pop/r&b","the king of anxiety ep","petite noir",8.2,0,1,2015,1623,284
"295",20069,"driftless","pop/r&b","the planet ep","young ejecta",6.5,0,1,2015,1623,7
"296",19958,"domino","pop/r&b","g stands for go-betweens: volume 1, 1978-1984","the go-betweens",8.2,0,1,2015,1623,284
"297",20121,"sony","pop/r&b","uptown special","mark ronson",6,0,1,2015,1623,72
"298",20104,"our dawn entertainment","pop/r&b","blackheart","dawn richard",8,0,1,2015,1623,1
"299",20117,"emotional response","pop/r&b","cosmic vibrations","secret circuit",7.4,0,1,2015,1623,4
"300",20078,"rca","pop/r&b","black messiah","dangelo, the vanguard",9.4,1,12,2014,1623,107
